,id,chrom,start,end,target_seq_counts,500bp_up_target_seq_counts,500bp_down_target_seq_counts,length,target_per_bp,up_target_per_bp,down_target_per_bp
233,CAGL0B00770g,ChrB_C_glabrata_CBS138,68258,70007,176,58,53,1750,0.100571428571,0.116,0.106
234,CAGL0B00792g,ChrB_C_glabrata_CBS138,70305,72407,189,51,41,2103,0.0898716119829,0.102,0.082
235,CAGL0B00814g,ChrB_C_glabrata_CBS138,71761,74989,259,43,47,3229,0.0802105915144,0.086,0.094
236,CAGL0B00836g,ChrB_C_glabrata_CBS138,73353,75342,168,41,39,1990,0.0844221105528,0.082,0.078
237,CAGL0B00858g,ChrB_C_glabrata_CBS138,75468,77434,194,46,41,1967,0.0986273512964,0.092,0.082
238,CAGL0B00880g,ChrB_C_glabrata_CBS138,76941,78067,121,59,63,1127,0.107364685004,0.118,0.126
239,CAGL0B00902g,ChrB_C_glabrata_CBS138,78348,81107,263,66,50,2760,0.0952898550725,0.132,0.1
240,CAGL0B00924g,ChrB_C_glabrata_CBS138,81350,82937,139,50,43,1588,0.0875314861461,0.1,0.086
241,CAGL0B00946g,ChrB_C_glabrata_CBS138,83087,84381,113,51,53,1295,0.0872586872587,0.102,0.106
242,CAGL0B00968g,ChrB_C_glabrata_CBS138,84713,85951,118,60,56,1239,0.0952380952381,0.12,0.112
243,CAGL0B00990g,ChrB_C_glabrata_CBS138,85874,89350,333,39,34,3477,0.0957722174288,0.078,0.068
244,CAGL0B01012g,ChrB_C_glabrata_CBS138,90585,93296,260,36,65,2712,0.0958702064897,0.072,0.13
245,CAGL0B01078g,ChrB_C_glabrata_CBS138,96302,98530,232,57,58,2229,0.104082548228,0.114,0.116
246,CAGL0B01100g,ChrB_C_glabrata_CBS138,98482,99928,115,52,32,1447,0.0794747753974,0.104,0.064
247,CAGL0B01122g,ChrB_C_glabrata_CBS138,99633,102165,181,21,42,2533,0.0714567706277,0.042,0.084
248,CAGL0B01144g,ChrB_C_glabrata_CBS138,100468,103458,229,34,37,2991,0.0765630224005,0.068,0.074
249,CAGL0B01166g,ChrB_C_glabrata_CBS138,103193,106251,301,40,52,3059,0.0983981693364,0.08,0.104
250,CAGL0B01188g,ChrB_C_glabrata_CBS138,105941,108373,230,42,23,2433,0.0945334977394,0.084,0.046
251,CAGL0B01203g,ChrB_C_glabrata_CBS138,108865,110074,129,23,51,1210,0.106611570248,0.046,0.102
252,CAGL0B01232g,ChrB_C_glabrata_CBS138,112146,113560,118,44,54,1415,0.0833922261484,0.088,0.108
253,CAGL0B01243g,ChrB_C_glabrata_CBS138,112831,113262,39,41,52,432,0.0902777777778,0.082,0.104
254,CAGL0B01265g,ChrB_C_glabrata_CBS138,113719,114279,49,52,54,561,0.0873440285205,0.104,0.108
255,CAGL0B01287g,ChrB_C_glabrata_CBS138,113286,118665,537,41,70,5380,0.0998141263941,0.082,0.14
256,CAGL0B01331g,ChrB_C_glabrata_CBS138,119295,120747,131,78,47,1453,0.0901582931865,0.156,0.094
257,CAGL0B01353g,ChrB_C_glabrata_CBS138,119295,122910,311,78,52,3616,0.0860066371681,0.156,0.104
258,CAGL0B01375g,ChrB_C_glabrata_CBS138,123109,126923,304,49,49,3815,0.0796854521625,0.098,0.098
259,CAGL0B01397g,ChrB_C_glabrata_CBS138,127212,128990,115,46,43,1779,0.0646430578977,0.092,0.086
260,CAGL0B01419g,ChrB_C_glabrata_CBS138,129058,129817,58,46,39,760,0.0763157894737,0.092,0.078
261,CAGL0B01441g,ChrB_C_glabrata_CBS138,130070,131617,101,35,34,1548,0.0652454780362,0.07,0.068
262,CAGL0B01463g,ChrB_C_glabrata_CBS138,131737,132701,61,32,44,965,0.0632124352332,0.064,0.088
263,CAGL0B01485g,ChrB_C_glabrata_CBS138,132817,134983,204,45,51,2167,0.0941393631749,0.09,0.102
264,CAGL0B01507g,ChrB_C_glabrata_CBS138,135237,136832,149,53,50,1596,0.09335839599,0.106,0.1
265,CAGL0B01529g,ChrB_C_glabrata_CBS138,136974,138446,148,50,47,1473,0.100475220638,0.1,0.094
266,CAGL0B01551g,ChrB_C_glabrata_CBS138,138627,144346,606,56,48,5720,0.105944055944,0.112,0.096
267,CAGL0B01573g,ChrB_C_glabrata_CBS138,143817,145687,167,58,47,1871,0.0892570817745,0.116,0.094
268,CAGL0B01589g,ChrB_C_glabrata_CBS138,144938,145560,52,45,45,623,0.083467094703,0.09,0.09
269,CAGL0B01595g,ChrB_C_glabrata_CBS138,146415,148857,269,49,61,2443,0.110110519853,0.098,0.122
270,CAGL0B01617g,ChrB_C_glabrata_CBS138,148669,151037,265,65,62,2369,0.111861544956,0.13,0.124
271,CAGL0B01639g,ChrB_C_glabrata_CBS138,151090,153639,282,54,58,2550,0.110588235294,0.108,0.116
272,CAGL0B01683g,ChrB_C_glabrata_CBS138,154065,157292,298,54,40,3228,0.0923172242875,0.108,0.08
273,CAGL0B01705g,ChrB_C_glabrata_CBS138,156476,159438,302,40,44,2963,0.101923725953,0.08,0.088
274,CAGL0B01727g,ChrB_C_glabrata_CBS138,159166,161486,219,52,48,2321,0.0943558810857,0.104,0.096
275,CAGL0B01771g,ChrB_C_glabrata_CBS138,162967,164727,177,52,58,1761,0.100511073254,0.104,0.116
276,CAGL0B01793g,ChrB_C_glabrata_CBS138,164847,165500,73,47,50,654,0.111620795107,0.094,0.1
277,CAGL0B01815g,ChrB_C_glabrata_CBS138,165518,166687,105,50,50,1170,0.0897435897436,0.1,0.1
278,CAGL0B01837g,ChrB_C_glabrata_CBS138,166854,168687,175,53,54,1834,0.0954198473282,0.106,0.108
279,CAGL0B01859g,ChrB_C_glabrata_CBS138,168887,170957,236,45,53,2071,0.113954611299,0.09,0.106
280,CAGL0B01875g,ChrB_C_glabrata_CBS138,172057,172581,53,49,53,525,0.100952380952,0.098,0.106
281,CAGL0B01881g,ChrB_C_glabrata_CBS138,172280,175183,272,49,25,2904,0.0936639118457,0.098,0.05
282,CAGL0B01903g,ChrB_C_glabrata_CBS138,175107,175763,37,55,60,657,0.0563165905632,0.11,0.12
283,CAGL0B01925g,ChrB_C_glabrata_CBS138,176217,179179,281,61,56,2963,0.0948363145461,0.122,0.112
284,CAGL0B01947g,ChrB_C_glabrata_CBS138,179271,181007,192,61,52,1737,0.110535405872,0.122,0.104
285,CAGL0B01969g,ChrB_C_glabrata_CBS138,181088,182697,163,51,52,1610,0.101242236025,0.102,0.104
286,CAGL0B01991g,ChrB_C_glabrata_CBS138,182650,184017,147,48,48,1368,0.107456140351,0.096,0.096
287,CAGL0B02013g,ChrB_C_glabrata_CBS138,184010,190374,634,54,29,6365,0.0996072270228,0.108,0.058
288,CAGL0B02035g,ChrB_C_glabrata_CBS138,187805,189967,205,59,46,2163,0.0947757743874,0.118,0.092
289,CAGL0B02057g,ChrB_C_glabrata_CBS138,190040,191177,86,46,68,1138,0.0755711775044,0.092,0.136
290,CAGL0B02079g,ChrB_C_glabrata_CBS138,191655,193737,168,65,29,2083,0.0806529044647,0.13,0.058
291,CAGL0B02101g,ChrB_C_glabrata_CBS138,194252,196007,142,28,43,1756,0.0808656036446,0.056,0.086
292,CAGL0B02123g,ChrB_C_glabrata_CBS138,195572,197627,179,45,35,2056,0.0870622568093,0.09,0.07
293,CAGL0B02145g,ChrB_C_glabrata_CBS138,198497,200869,208,36,52,2373,0.0876527602191,0.072,0.104
294,CAGL0B02167g,ChrB_C_glabrata_CBS138,201177,202170,95,49,48,994,0.0955734406439,0.098,0.096
295,CAGL0B02189g,ChrB_C_glabrata_CBS138,202260,205647,351,59,44,3388,0.10360094451,0.118,0.088
296,CAGL0B02211g,ChrB_C_glabrata_CBS138,205701,212947,738,55,35,7247,0.101835242169,0.11,0.07
297,CAGL0B02233g,ChrB_C_glabrata_CBS138,213034,215293,226,55,42,2260,0.1,0.11,0.084
298,CAGL0B02255g,ChrB_C_glabrata_CBS138,215054,215677,54,63,44,624,0.0865384615385,0.126,0.088
299,CAGL0B02277g,ChrB_C_glabrata_CBS138,215922,217027,76,43,50,1106,0.0687160940325,0.086,0.1
300,CAGL0B02299g,ChrB_C_glabrata_CBS138,217177,219819,250,45,56,2643,0.0945894816496,0.09,0.112
301,CAGL0B02321g,ChrB_C_glabrata_CBS138,219897,221995,224,48,58,2099,0.106717484516,0.096,0.116
302,CAGL0B02343g,ChrB_C_glabrata_CBS138,222098,223897,170,60,59,1800,0.0944444444444,0.12,0.118
303,CAGL0B02365g,ChrB_C_glabrata_CBS138,224613,227928,259,47,37,3316,0.0781061519903,0.094,0.074
304,CAGL0B02387g,ChrB_C_glabrata_CBS138,228058,229677,92,40,49,1620,0.0567901234568,0.08,0.098
305,CAGL0B02409g,ChrB_C_glabrata_CBS138,229928,231988,165,38,45,2061,0.080058224163,0.076,0.09
306,CAGL0B02431g,ChrB_C_glabrata_CBS138,231317,235315,278,35,29,3999,0.0695173793448,0.07,0.058
307,CAGL0B02453g,ChrB_C_glabrata_CBS138,233651,235479,105,38,31,1829,0.0574084199016,0.076,0.062
308,CAGL0B02475g,ChrB_C_glabrata_CBS138,235988,238159,163,31,39,2172,0.0750460405157,0.062,0.078
309,CAGL0B02497g,ChrB_C_glabrata_CBS138,238427,240173,111,39,45,1747,0.0635374928449,0.078,0.09
310,CAGL0B02519g,ChrB_C_glabrata_CBS138,240377,241579,104,47,50,1203,0.0864505403159,0.094,0.1
311,CAGL0B02541g,ChrB_C_glabrata_CBS138,241545,243794,204,45,44,2250,0.0906666666667,0.09,0.088
312,CAGL0B02563g,ChrB_C_glabrata_CBS138,244527,246290,134,55,58,1764,0.0759637188209,0.11,0.116
313,CAGL0B02585g,ChrB_C_glabrata_CBS138,246707,248061,115,57,64,1355,0.0848708487085,0.114,0.128
314,CAGL0B02607g,ChrB_C_glabrata_CBS138,248101,250480,192,51,36,2380,0.0806722689076,0.102,0.072
315,CAGL0B02629g,ChrB_C_glabrata_CBS138,250547,253566,277,33,43,3020,0.0917218543046,0.066,0.086
316,CAGL0B02651g,ChrB_C_glabrata_CBS138,253437,254862,145,54,62,1426,0.101683029453,0.108,0.124
317,CAGL0B02673g,ChrB_C_glabrata_CBS138,253618,256956,339,58,50,3339,0.101527403414,0.116,0.1
318,CAGL0B02695g,ChrB_C_glabrata_CBS138,256824,258197,142,61,46,1374,0.103347889374,0.122,0.092
319,CAGL0B02717g,ChrB_C_glabrata_CBS138,258448,260847,195,48,42,2400,0.08125,0.096,0.084
320,CAGL0B02739g,ChrB_C_glabrata_CBS138,260898,264657,337,54,54,3760,0.0896276595745,0.108,0.108
321,CAGL0B02755g,ChrB_C_glabrata_CBS138,264877,265677,75,55,51,801,0.0936329588015,0.11,0.102
322,CAGL0B02761g,ChrB_C_glabrata_CBS138,265917,267767,187,56,59,1851,0.101026472177,0.112,0.118
323,CAGL0B02772g,ChrB_C_glabrata_CBS138,267689,268987,139,49,51,1299,0.107005388761,0.098,0.102
324,CAGL0B02794g,ChrB_C_glabrata_CBS138,269163,270967,182,46,52,1805,0.100831024931,0.092,0.104
325,CAGL0B02816g,ChrB_C_glabrata_CBS138,271024,274317,313,60,57,3294,0.095021250759,0.12,0.114
326,CAGL0B02838g,ChrB_C_glabrata_CBS138,274602,277256,218,50,31,2655,0.0821092278719,0.1,0.062
327,CAGL0B02860g,ChrB_C_glabrata_CBS138,277915,278983,92,34,47,1069,0.0860617399439,0.068,0.094
328,CAGL0B02882g,ChrB_C_glabrata_CBS138,279176,281685,201,44,35,2510,0.0800796812749,0.088,0.07
329,CAGL0B02904g,ChrB_C_glabrata_CBS138,281986,284024,185,28,48,2039,0.0907307503678,0.056,0.096
330,CAGL0B02926g,ChrB_C_glabrata_CBS138,284789,286847,200,53,42,2059,0.0971345313259,0.106,0.084
331,CAGL0B02948g,ChrB_C_glabrata_CBS138,287232,289897,240,52,41,2666,0.0900225056264,0.104,0.082
332,CAGL0B02970g,ChrB_C_glabrata_CBS138,291248,293137,160,65,45,1890,0.0846560846561,0.13,0.09
333,CAGL0B02981g,ChrB_C_glabrata_CBS138,294927,296054,81,44,52,1128,0.0718085106383,0.088,0.104
334,CAGL0B03014g,ChrB_C_glabrata_CBS138,296198,297019,74,44,41,822,0.0900243309002,0.088,0.082
335,CAGL0B03047g,ChrB_C_glabrata_CBS138,298407,300204,146,44,27,1798,0.0812013348165,0.088,0.054
336,CAGL0B03069g,ChrB_C_glabrata_CBS138,301367,302877,133,30,47,1511,0.0880211780278,0.06,0.094
337,CAGL0B03091g,ChrB_C_glabrata_CBS138,303063,305387,205,58,48,2325,0.0881720430108,0.116,0.096
338,CAGL0B03113g,ChrB_C_glabrata_CBS138,305723,308777,291,51,54,3055,0.0952536824877,0.102,0.108
339,CAGL0B03179g,ChrB_C_glabrata_CBS138,309718,312677,297,62,62,2960,0.100337837838,0.124,0.124
340,CAGL0B03201g,ChrB_C_glabrata_CBS138,313096,314287,122,60,47,1192,0.102348993289,0.12,0.094
341,CAGL0B03223g,ChrB_C_glabrata_CBS138,314606,315305,70,57,49,700,0.1,0.114,0.098
342,CAGL0B03245g,ChrB_C_glabrata_CBS138,315479,318448,285,57,46,2970,0.0959595959596,0.114,0.092
343,CAGL0B03267g,ChrB_C_glabrata_CBS138,317568,319050,144,37,44,1483,0.0971004720162,0.074,0.088
344,CAGL0B03289g,ChrB_C_glabrata_CBS138,318786,321930,278,43,37,3145,0.0883942766296,0.086,0.074
345,CAGL0B03311g,ChrB_C_glabrata_CBS138,322412,324939,235,37,44,2528,0.0929588607595,0.074,0.088
346,CAGL0B03333g,ChrB_C_glabrata_CBS138,324715,326157,125,59,41,1443,0.0866250866251,0.118,0.082
347,CAGL0B03355g,ChrB_C_glabrata_CBS138,326414,327267,68,38,45,854,0.07962529274,0.076,0.09
348,CAGL0B03377g,ChrB_C_glabrata_CBS138,327457,330225,261,47,57,2769,0.0942578548212,0.094,0.114
349,CAGL0B03399g,ChrB_C_glabrata_CBS138,330537,335989,608,61,49,5453,0.11149825784,0.122,0.098
350,CAGL0B03421g,ChrB_C_glabrata_CBS138,335968,341598,535,60,52,5631,0.0950097673593,0.12,0.104
351,CAGL0B03443g,ChrB_C_glabrata_CBS138,341581,343665,208,46,52,2085,0.0997601918465,0.092,0.104
352,CAGL0B03465g,ChrB_C_glabrata_CBS138,343770,345064,128,51,51,1295,0.0988416988417,0.102,0.102
353,CAGL0B03487g,ChrB_C_glabrata_CBS138,345154,348570,248,56,45,3417,0.0725782850454,0.112,0.09
354,CAGL0B03509g,ChrB_C_glabrata_CBS138,349607,352747,244,34,31,3141,0.077682266794,0.068,0.062
355,CAGL0B03531g,ChrB_C_glabrata_CBS138,352819,353751,75,47,55,933,0.08038585209,0.094,0.11
356,CAGL0B03553g,ChrB_C_glabrata_CBS138,354337,357460,325,54,43,3124,0.104033290653,0.108,0.086
357,CAGL0B03575g,ChrB_C_glabrata_CBS138,357472,358817,114,60,43,1346,0.0846953937593,0.12,0.086
358,CAGL0B03597g,ChrB_C_glabrata_CBS138,359018,360640,90,40,40,1623,0.0554528650647,0.08,0.08
359,CAGL0B03608g,ChrB_C_glabrata_CBS138,360747,361200,29,34,29,454,0.0638766519824,0.068,0.058
360,CAGL0B03619g,ChrB_C_glabrata_CBS138,361239,363443,159,30,47,2205,0.0721088435374,0.06,0.094
361,CAGL0B03641g,ChrB_C_glabrata_CBS138,363593,367011,290,54,41,3419,0.0848201228429,0.108,0.082
362,CAGL0B03663g,ChrB_C_glabrata_CBS138,367258,369671,102,40,32,2414,0.0422535211268,0.08,0.064
363,CAGL0B03685g,ChrB_C_glabrata_CBS138,369780,371348,116,26,30,1569,0.0739324410453,0.052,0.06
364,CAGL0B03707g,ChrB_C_glabrata_CBS138,371355,372958,117,51,38,1604,0.0729426433915,0.102,0.076
365,CAGL0B03773g,ChrB_C_glabrata_CBS138,373584,375947,192,32,47,2364,0.0812182741117,0.064,0.094
366,CAGL0B03795g,ChrB_C_glabrata_CBS138,376217,377539,138,52,55,1323,0.104308390023,0.104,0.11
367,CAGL0B03817g,ChrB_C_glabrata_CBS138,378007,379209,91,62,28,1203,0.0756442227764,0.124,0.056
368,CAGL0B03839g,ChrB_C_glabrata_CBS138,379801,382160,158,23,43,2360,0.0669491525424,0.046,0.086
369,CAGL0B03855g,ChrB_C_glabrata_CBS138,382111,382395,22,39,43,285,0.0771929824561,0.078,0.086
370,CAGL0B03861g,ChrB_C_glabrata_CBS138,380690,383551,217,29,33,2862,0.075821104123,0.058,0.066
371,CAGL0B03883g,ChrB_C_glabrata_CBS138,383520,384750,102,38,44,1231,0.0828594638505,0.076,0.088
372,CAGL0B03899g,ChrB_C_glabrata_CBS138,384663,384997,28,47,51,335,0.0835820895522,0.094,0.102
373,CAGL0B03905g,ChrB_C_glabrata_CBS138,385157,386779,150,45,45,1623,0.0924214417745,0.09,0.09
374,CAGL0B03927g,ChrB_C_glabrata_CBS138,386837,387603,77,52,59,767,0.100391134289,0.104,0.118
375,CAGL0B03949g,ChrB_C_glabrata_CBS138,387016,390249,302,50,46,3234,0.0933828076685,0.1,0.092
376,CAGL0B03971g,ChrB_C_glabrata_CBS138,390649,392397,144,42,60,1749,0.082332761578,0.084,0.12
377,CAGL0B03993g,ChrB_C_glabrata_CBS138,393092,395207,178,53,50,2116,0.0841209829868,0.106,0.1
378,CAGL0B04015g,ChrB_C_glabrata_CBS138,395483,397197,174,41,42,1715,0.101457725948,0.082,0.084
379,CAGL0B04037g,ChrB_C_glabrata_CBS138,397247,398227,83,50,41,981,0.0846075433231,0.1,0.082
380,CAGL0B04059g,ChrB_C_glabrata_CBS138,398323,399557,102,40,35,1235,0.0825910931174,0.08,0.07
381,CAGL0B04103g,ChrB_C_glabrata_CBS138,399710,402029,214,32,41,2320,0.0922413793103,0.064,0.082
382,CAGL0B04125g,ChrB_C_glabrata_CBS138,400637,402626,191,41,36,1990,0.0959798994975,0.082,0.072
383,CAGL0B04147g,ChrB_C_glabrata_CBS138,402682,405017,211,45,48,2336,0.0903253424658,0.09,0.096
384,CAGL0B04169g,ChrB_C_glabrata_CBS138,404400,409684,464,44,40,5285,0.0877956480605,0.088,0.08
385,CAGL0B04191g,ChrB_C_glabrata_CBS138,408407,409743,98,34,38,1337,0.0732984293194,0.068,0.076
386,CAGL0B04213g,ChrB_C_glabrata_CBS138,412200,415175,245,57,54,2976,0.0823252688172,0.114,0.108
387,CAGL0B04235g,ChrB_C_glabrata_CBS138,415356,417059,171,53,40,1704,0.100352112676,0.106,0.08
388,CAGL0B04257g,ChrB_C_glabrata_CBS138,417046,418401,94,58,43,1356,0.0693215339233,0.116,0.086
389,CAGL0B04279g,ChrB_C_glabrata_CBS138,418543,420593,132,41,28,2051,0.0643588493418,0.082,0.056
390,CAGL0B04301g,ChrB_C_glabrata_CBS138,420520,422232,111,31,62,1713,0.0647985989492,0.062,0.124
391,CAGL0B04323g,ChrB_C_glabrata_CBS138,422687,423979,89,60,44,1293,0.0688321732405,0.12,0.088
392,CAGL0B04345g,ChrB_C_glabrata_CBS138,424370,425699,120,41,53,1330,0.0902255639098,0.082,0.106
393,CAGL0B04367g,ChrB_C_glabrata_CBS138,425686,427004,121,50,48,1319,0.0917361637604,0.1,0.096
394,CAGL0B04389g,ChrB_C_glabrata_CBS138,427047,431370,392,51,57,4324,0.0906567992599,0.102,0.114
395,CAGL0B04411g,ChrB_C_glabrata_CBS138,431176,431930,87,46,60,755,0.115231788079,0.092,0.12
396,CAGL0B04433g,ChrB_C_glabrata_CBS138,432111,434360,199,60,49,2250,0.0884444444444,0.12,0.098
397,CAGL0B04455g,ChrB_C_glabrata_CBS138,434970,437456,271,44,39,2487,0.108966626458,0.088,0.078
398,CAGL0B04477g,ChrB_C_glabrata_CBS138,437207,438493,112,47,34,1287,0.0870240870241,0.094,0.068
399,CAGL0B04499g,ChrB_C_glabrata_CBS138,438542,440580,155,41,44,2039,0.0760176557136,0.082,0.088
400,CAGL0B04521g,ChrB_C_glabrata_CBS138,438927,440855,154,30,42,1929,0.0798341109383,0.06,0.084
401,CAGL0B04543g,ChrB_C_glabrata_CBS138,441235,443497,179,47,39,2263,0.0790985417587,0.094,0.078
402,CAGL0B04565g,ChrB_C_glabrata_CBS138,442882,444440,122,52,37,1559,0.0782552918538,0.104,0.074
403,CAGL0B04587g,ChrB_C_glabrata_CBS138,444921,446060,81,38,44,1140,0.0710526315789,0.076,0.088
404,CAGL0B04609g,ChrB_C_glabrata_CBS138,444549,447317,228,39,33,2769,0.0823401950163,0.078,0.066
405,CAGL0B04631g,ChrB_C_glabrata_CBS138,446892,450950,404,46,58,4059,0.09953190441,0.092,0.116
406,CAGL0B04675g,ChrB_C_glabrata_CBS138,451325,452770,150,65,49,1446,0.103734439834,0.13,0.098
407,CAGL0B04697g,ChrB_C_glabrata_CBS138,453155,454020,76,47,40,866,0.0877598152425,0.094,0.08
408,CAGL0B04719g,ChrB_C_glabrata_CBS138,454200,455332,111,40,55,1133,0.0979699911739,0.08,0.11
409,CAGL0B04741g,ChrB_C_glabrata_CBS138,455475,456995,167,62,54,1521,0.109796186719,0.124,0.108
410,CAGL0B04763g,ChrB_C_glabrata_CBS138,457284,458340,85,55,40,1057,0.0804162724693,0.11,0.08
411,CAGL0B04785g,ChrB_C_glabrata_CBS138,459260,460372,91,33,41,1113,0.0817610062893,0.066,0.082
412,CAGL0B04807g,ChrB_C_glabrata_CBS138,460440,462193,147,45,58,1754,0.0838084378563,0.09,0.116
413,CAGL0B04829g,ChrB_C_glabrata_CBS138,462630,463392,78,58,46,763,0.102228047182,0.116,0.092
414,CAGL0B04851g,ChrB_C_glabrata_CBS138,463132,468954,599,54,45,5823,0.102867937489,0.108,0.09
415,CAGL0B04873g,ChrB_C_glabrata_CBS138,468621,470168,162,57,57,1548,0.104651162791,0.114,0.114
416,CAGL0B04895g,ChrB_C_glabrata_CBS138,470627,477519,722,51,68,6893,0.104743943131,0.102,0.136
417,CAGL0B04917g,ChrB_C_glabrata_CBS138,477828,479280,128,77,38,1453,0.0880935994494,0.154,0.076
418,CAGL0B04939g,ChrB_C_glabrata_CBS138,479332,482690,283,42,42,3359,0.0842512652575,0.084,0.084
419,CAGL0B04961g,ChrB_C_glabrata_CBS138,482870,484922,184,56,53,2053,0.0896249391135,0.112,0.106
420,CAGL0B04983g,ChrB_C_glabrata_CBS138,484166,484636,43,53,46,471,0.0912951167728,0.106,0.092
421,CAGL0B05049g,ChrB_C_glabrata_CBS138,487060,491972,507,56,63,4913,0.103195603501,0.112,0.126
422,CAGL0B05126g,ChrB_C_glabrata_CBS138,498198,498890,66,63,57,693,0.0952380952381,0.126,0.114
423,CAGL0B05137g,ChrB_C_glabrata_CBS138,499977,500702,46,34,25,726,0.0633608815427,0.068,0.05
424,CAGL0B05148g,ChrB_C_glabrata_CBS138,501047,501364,24,24,53,318,0.0754716981132,0.048,0.106
425,CAGL0C00110g,ChrC_C_glabrata_CBS138,1,11451,1304,0,30,11451,0.113876517335,0.0,0.06
426,CAGL0C00209g,ChrC_C_glabrata_CBS138,11552,16360,499,41,51,4809,0.103763776253,0.082,0.102
427,CAGL0C00231g,ChrC_C_glabrata_CBS138,12415,19608,796,31,50,7194,0.110647762024,0.062,0.1
428,CAGL0C00253g,ChrC_C_glabrata_CBS138,17413,28161,1034,54,49,10749,0.0961949948832,0.108,0.098
429,CAGL0C00275g,ChrC_C_glabrata_CBS138,27817,28989,119,50,51,1173,0.101449275362,0.1,0.102
430,CAGL0C00297g,ChrC_C_glabrata_CBS138,29187,31969,283,49,63,2783,0.101688825009,0.098,0.126
431,CAGL0C00319g,ChrC_C_glabrata_CBS138,31044,35256,397,59,56,4213,0.0942321386186,0.118,0.112
432,CAGL0C00341g,ChrC_C_glabrata_CBS138,33975,36643,213,47,33,2669,0.0798051704758,0.094,0.066
433,CAGL0C00363g,ChrC_C_glabrata_CBS138,35066,36848,135,39,39,1783,0.0757150869321,0.078,0.078
434,CAGL0C00385g,ChrC_C_glabrata_CBS138,37077,39995,239,33,50,2919,0.0818773552587,0.066,0.1
435,CAGL0C00407g,ChrC_C_glabrata_CBS138,40527,42606,208,48,51,2080,0.1,0.096,0.102
436,CAGL0C00429g,ChrC_C_glabrata_CBS138,42847,43989,114,51,56,1143,0.0997375328084,0.102,0.112
437,CAGL0C00451g,ChrC_C_glabrata_CBS138,44028,44767,84,46,59,740,0.113513513514,0.092,0.118
438,CAGL0C00473g,ChrC_C_glabrata_CBS138,45159,52487,807,58,53,7329,0.110110519853,0.116,0.106
439,CAGL0C00495g,ChrC_C_glabrata_CBS138,52483,53656,102,48,43,1174,0.0868824531516,0.096,0.086
440,CAGL0C00517g,ChrC_C_glabrata_CBS138,54037,56756,215,40,31,2720,0.0790441176471,0.08,0.062
441,CAGL0C00539g,ChrC_C_glabrata_CBS138,57175,59502,194,35,67,2328,0.0833333333333,0.07,0.134
442,CAGL0C00561g,ChrC_C_glabrata_CBS138,59460,62025,303,47,35,2566,0.118082618862,0.094,0.07
443,CAGL0C00583g,ChrC_C_glabrata_CBS138,62085,63603,137,47,53,1519,0.0901909150757,0.094,0.106
444,CAGL0C00605g,ChrC_C_glabrata_CBS138,63583,65154,166,46,58,1572,0.105597964377,0.092,0.116
445,CAGL0C00627g,ChrC_C_glabrata_CBS138,65297,66557,116,63,60,1261,0.0919904837431,0.126,0.12
446,CAGL0C00649g,ChrC_C_glabrata_CBS138,66714,68768,187,44,40,2055,0.09099756691,0.088,0.08
447,CAGL0C00671g,ChrC_C_glabrata_CBS138,69367,72281,142,40,24,2915,0.0487135506003,0.08,0.048
448,CAGL0C00693g,ChrC_C_glabrata_CBS138,72331,74194,154,30,49,1864,0.0826180257511,0.06,0.098
449,CAGL0C00715g,ChrC_C_glabrata_CBS138,73967,74707,80,59,58,741,0.107962213225,0.118,0.116
450,CAGL0C00737g,ChrC_C_glabrata_CBS138,74982,77547,259,58,65,2566,0.100935307872,0.116,0.13
451,CAGL0C00759g,ChrC_C_glabrata_CBS138,77977,80810,296,66,53,2834,0.104446012703,0.132,0.106
452,CAGL0C00781g,ChrC_C_glabrata_CBS138,81411,82193,45,53,42,783,0.0574712643678,0.106,0.084
453,CAGL0C00847g,ChrC_C_glabrata_CBS138,80944,91152,866,55,34,10209,0.0848271133314,0.11,0.068
454,CAGL0C00946g,ChrC_C_glabrata_CBS138,94997,96319,126,41,47,1323,0.0952380952381,0.082,0.094
455,CAGL0C00968g,ChrC_C_glabrata_CBS138,96914,100018,199,62,63,3105,0.0640901771337,0.124,0.126
456,CAGL0C01056g,ChrC_C_glabrata_CBS138,104419,106401,159,37,25,1983,0.0801815431165,0.074,0.05
457,CAGL0C01078g,ChrC_C_glabrata_CBS138,106556,107905,61,21,71,1350,0.0451851851852,0.042,0.142
458,CAGL0C01133g,ChrC_C_glabrata_CBS138,114766,118052,218,40,41,3287,0.0663218740493,0.08,0.082
459,CAGL0C01155g,ChrC_C_glabrata_CBS138,119007,119954,100,42,52,948,0.105485232068,0.084,0.104
460,CAGL0C01177g,ChrC_C_glabrata_CBS138,120377,121709,133,50,57,1333,0.0997749437359,0.1,0.114
461,CAGL0C01199g,ChrC_C_glabrata_CBS138,121795,124968,267,59,32,3174,0.0841209829868,0.118,0.064
462,CAGL0C01221g,ChrC_C_glabrata_CBS138,125645,128163,202,27,40,2519,0.0801905518063,0.054,0.08
463,CAGL0C01243g,ChrC_C_glabrata_CBS138,128046,130761,265,35,46,2716,0.0975699558174,0.07,0.092
464,CAGL0C01265g,ChrC_C_glabrata_CBS138,129848,134567,511,54,56,4720,0.108262711864,0.108,0.112
465,CAGL0C01287g,ChrC_C_glabrata_CBS138,134821,135847,83,53,45,1027,0.080817916261,0.106,0.09
466,CAGL0C01309g,ChrC_C_glabrata_CBS138,135849,139743,323,37,34,3895,0.0829268292683,0.074,0.068
