,id,chrom,start,end,target_seq_counts,500bp_up_target_seq_counts,500bp_down_target_seq_counts,length,target_per_bp,up_target_per_bp,down_target_per_bp
326,YBR080C,chrII,398614,400890,229,51,50,2277,0.100570926658,0.102,0.1
327,YBR081C,chrII,401253,405251,421,51,54,3999,0.10527631908,0.102,0.108
328,YBR082C,chrII,406628,407169,55,46,47,542,0.10147601476,0.092,0.094
329,YBR083W,chrII,409169,410629,129,43,42,1461,0.088295687885,0.086,0.084
330,YBR084W,chrII,411054,413981,244,42,54,2928,0.0833333333333,0.084,0.108
331,YBR084C-A,chrII,414186,415261,99,54,39,1076,0.0920074349442,0.108,0.078
332,YBR085W,chrII,415983,416906,84,38,59,924,0.0909090909091,0.076,0.118
333,YBR085C-A,chrII,418907,419164,20,50,37,258,0.077519379845,0.1,0.074
334,YBR086C,chrII,420201,423041,269,41,49,2841,0.094684970081,0.082,0.098
335,YBR087W,chrII,423765,424829,102,49,51,1065,0.0957746478873,0.098,0.102
336,YBR088C,chrII,424990,425766,78,52,43,777,0.100386100386,0.104,0.086
337,YBR089W,chrII,425183,425782,63,53,44,600,0.105,0.106,0.088
338,YBR089C-A,chrII,426190,426873,47,47,43,684,0.0687134502924,0.094,0.086
339,YBR090C,chrII,426333,427058,45,43,46,726,0.0619834710744,0.086,0.092
340,YBR091C,chrII,427155,427484,27,36,48,330,0.0818181818182,0.072,0.096
341,YBR092C,chrII,427698,429101,117,45,53,1404,0.0833333333333,0.09,0.106
342,YBR093C,chrII,429548,430951,117,52,47,1404,0.0833333333333,0.104,0.094
343,YBR094W,chrII,432036,434297,236,49,46,2262,0.10433244916,0.098,0.092
344,YBR095C,chrII,434406,435698,120,53,56,1293,0.092807424594,0.106,0.112
345,YBR096W,chrII,436021,436713,83,52,53,693,0.119769119769,0.104,0.106
346,YBR097W,chrII,436951,441315,481,59,50,4365,0.110194730813,0.118,0.1
347,YBR098W,chrII,441515,443590,206,56,57,2076,0.0992292870906,0.112,0.114
348,YBR099C,chrII,442924,443307,45,54,58,384,0.1171875,0.108,0.116
349,YBR101C,chrII,443821,444693,88,60,48,873,0.100801832761,0.12,0.096
350,YBR102C,chrII,445062,447323,213,48,52,2262,0.0941644562334,0.096,0.104
351,YBR103W,chrII,447709,449316,129,52,50,1608,0.080223880597,0.104,0.1
352,YBR103C-A,chrII,449320,449463,17,36,43,144,0.118055555556,0.072,0.086
353,YBR104W,chrII,449667,450656,80,53,57,990,0.0808080808081,0.106,0.114
354,YBR105C,chrII,450881,451969,91,55,30,1089,0.0835629017447,0.11,0.06
355,YBR106W,chrII,452658,453224,41,24,42,567,0.0723104056437,0.048,0.084
356,YBR107C,chrII,453793,454530,49,42,45,738,0.0663956639566,0.084,0.09
357,YBR108W,chrII,454822,457665,206,48,49,2844,0.0724331926864,0.096,0.098
358,YBR109C,chrII,457919,458362,34,51,47,444,0.0765765765766,0.102,0.094
359,YBR109W-A,chrII,458608,458832,17,46,46,225,0.0755555555556,0.092,0.092
360,YBR110W,chrII,458872,460221,126,47,56,1350,0.0933333333333,0.094,0.112
361,YBR111C,chrII,461178,461873,64,57,49,696,0.0919540229885,0.114,0.098
362,YBR111W-A,chrII,462139,462579,49,41,60,441,0.111111111111,0.082,0.12
363,YBR112C,chrII,462870,465770,209,69,27,2901,0.0720441227163,0.138,0.054
364,YBR113W,chrII,465566,466048,27,47,22,483,0.055900621118,0.094,0.044
365,YBR114W,chrII,467248,469620,216,41,44,2373,0.0910240202276,0.082,0.088
366,YBR115C,chrII,469748,473926,387,42,49,4179,0.0926058865757,0.084,0.098
367,YBR116C,chrII,474199,474726,44,49,40,528,0.0833333333333,0.098,0.08
368,YBR117C,chrII,474392,476437,156,55,43,2046,0.0762463343109,0.11,0.086
369,YBR118W,chrII,477671,479047,113,40,53,1377,0.0820624546115,0.08,0.106
370,YBR119W,chrII,479338,480323,96,49,59,986,0.0973630831643,0.098,0.118
371,YBR120C,chrII,480435,480923,50,53,54,489,0.102249488753,0.106,0.108
372,YBR121C,chrII,481364,483367,173,57,57,2004,0.0863273453094,0.114,0.114
373,YBR121C-A,chrII,482326,482484,15,44,42,159,0.0943396226415,0.088,0.084
374,YBR122C,chrII,483970,484503,47,53,51,534,0.0880149812734,0.106,0.102
375,YBR123C,chrII,484742,486691,189,50,55,1950,0.0969230769231,0.1,0.11
376,YBR124W,chrII,486507,486866,34,55,51,360,0.0944444444444,0.11,0.102
377,YBR125C,chrII,487199,488380,113,54,40,1182,0.095600676819,0.108,0.08
378,YBR126C,chrII,488905,490392,110,40,36,1488,0.0739247311828,0.08,0.072
379,YBR126W-A,chrII,490850,491056,8,37,55,207,0.0386473429952,0.074,0.11
380,YBR126W-B,chrII,490927,491070,6,32,54,144,0.0416666666667,0.064,0.108
381,YBR127C,chrII,491269,492822,151,37,36,1554,0.0971685971686,0.074,0.072
382,YBR128C,chrII,493081,494115,98,45,60,1035,0.0946859903382,0.09,0.12
383,YBR129C,chrII,494353,495339,96,53,39,987,0.09726443769,0.106,0.078
384,YBR130C,chrII,495592,496869,127,41,41,1278,0.0993740219092,0.082,0.082
385,YBR131W,chrII,497163,499277,200,43,67,2115,0.0945626477541,0.086,0.134
386,YBR131C-A,chrII,497650,497739,10,43,40,90,0.111111111111,0.086,0.08
387,YBR132C,chrII,499652,501442,160,57,41,1791,0.0893355667225,0.114,0.082
388,YBR133C,chrII,501804,504287,235,45,46,2484,0.0946054750403,0.09,0.092
389,YBR134W,chrII,504243,504644,40,48,39,402,0.0995024875622,0.096,0.078
390,YBR135W,chrII,504854,505306,33,37,52,453,0.0728476821192,0.074,0.104
391,YBR136W,chrII,505668,512774,749,42,52,7107,0.105389053046,0.084,0.104
392,YBR137W,chrII,513044,513583,47,47,54,540,0.087037037037,0.094,0.108
393,YBR138C,chrII,513762,515336,161,42,53,1575,0.102222222222,0.084,0.106
394,YBR139W,chrII,515664,517190,140,49,60,1527,0.0916830386379,0.098,0.12
395,YBR140C,chrII,517350,526628,952,56,44,9279,0.102597262636,0.112,0.088
396,YBR141C,chrII,527025,528038,91,44,49,1014,0.0897435897436,0.088,0.098
397,YBR141W-A,chrII,527167,527262,4,45,53,96,0.0416666666667,0.09,0.106
398,YBR142W,chrII,528317,530638,229,48,50,2322,0.0986218776916,0.096,0.1
399,YBR143C,chrII,530869,532182,122,56,49,1314,0.0928462709285,0.112,0.098
400,YBR144C,chrII,533235,533549,24,51,49,315,0.0761904761905,0.102,0.098
401,YBR145W,chrII,533762,534817,90,43,62,1056,0.0852272727273,0.086,0.124
402,YBR146W,chrII,535260,536096,78,64,38,837,0.0931899641577,0.128,0.076
403,YBR147W,chrII,536575,537465,82,36,37,891,0.0920314253648,0.072,0.074
404,YBR148W,chrII,537876,539705,184,41,43,1830,0.100546448087,0.082,0.086
405,YBR149W,chrII,539987,541021,92,50,77,1035,0.0888888888889,0.1,0.154
406,YBR150C,chrII,541209,544493,357,51,49,3285,0.108675799087,0.102,0.098
407,YBR151W,chrII,545028,545978,89,46,57,951,0.0935856992639,0.092,0.114
408,YBR152W,chrII,546376,547251,71,57,40,876,0.0810502283105,0.114,0.08
409,YBR153W,chrII,547460,548194,63,41,62,735,0.0857142857143,0.082,0.124
410,YBR154C,chrII,548362,549009,69,50,64,648,0.106481481481,0.1,0.128
411,YBR155W,chrII,549771,550928,92,51,47,1158,0.0794473229706,0.102,0.094
412,YBR156C,chrII,551104,553200,201,49,56,2097,0.0958512160229,0.098,0.112
413,YBR157C,chrII,553543,554310,64,51,49,768,0.0833333333333,0.102,0.098
414,YBR158W,chrII,556549,558198,166,52,55,1650,0.100606060606,0.104,0.11
415,YBR159W,chrII,558685,559728,112,55,59,1044,0.107279693487,0.11,0.118
416,YBR160W,chrII,560078,560974,82,56,39,897,0.0914158305463,0.112,0.078
417,YBR161W,chrII,561634,562764,98,38,53,1131,0.0866489832007,0.076,0.106
418,YBR162C,chrII,563203,564570,96,54,47,1368,0.0701754385965,0.108,0.094
419,YBR162W-A,chrII,565231,565428,17,42,48,198,0.0858585858586,0.084,0.096
420,YBR163W,chrII,565723,567480,178,45,59,1758,0.101251422071,0.09,0.118
421,YBR164C,chrII,567875,568426,45,67,54,552,0.0815217391304,0.134,0.108
422,YBR165W,chrII,568852,569685,81,54,64,834,0.0971223021583,0.108,0.128
423,YBR166C,chrII,569842,571200,141,54,51,1359,0.103752759382,0.108,0.102
424,YBR167C,chrII,571468,571890,43,43,54,423,0.101654846336,0.086,0.108
425,YBR168W,chrII,572371,573612,128,53,60,1242,0.10305958132,0.106,0.12
426,YBR169C,chrII,573915,575996,188,62,60,2082,0.090297790586,0.124,0.12
427,YBR170C,chrII,576344,578086,176,55,48,1743,0.100975329891,0.11,0.096
428,YBR171W,chrII,578364,578984,63,51,58,621,0.101449275362,0.102,0.116
429,YBR172C,chrII,579150,581372,171,64,42,2223,0.0769230769231,0.128,0.084
430,YBR173C,chrII,581726,582172,35,44,44,447,0.0782997762864,0.088,0.088
431,YBR174C,chrII,582338,582652,27,44,41,315,0.0857142857143,0.088,0.082
432,YBR175W,chrII,582408,583355,83,45,55,948,0.087552742616,0.09,0.11
433,YBR176W,chrII,583720,584658,66,55,52,939,0.0702875399361,0.11,0.104
434,YBR177C,chrII,584807,586162,125,47,60,1356,0.0921828908555,0.094,0.12
435,YBR178W,chrII,586071,586445,42,45,49,375,0.112,0.09,0.098
436,YBR179C,chrII,586547,589114,258,59,50,2568,0.10046728972,0.118,0.1
437,YBR180W,chrII,589741,591459,137,62,48,1719,0.0796974985457,0.124,0.096
438,YBR181C,chrII,591712,592774,105,48,47,1063,0.098777046096,0.096,0.094
439,YBR182C,chrII,593506,594864,127,50,45,1359,0.093451066961,0.1,0.09
440,YBR182C-A,chrII,595361,595555,21,45,57,195,0.107692307692,0.09,0.114
441,YBR183W,chrII,596115,597065,75,55,57,951,0.0788643533123,0.11,0.114
442,YBR184W,chrII,597363,598934,163,51,53,1572,0.10368956743,0.102,0.106
443,YBR185C,chrII,599123,599959,71,60,49,837,0.0848267622461,0.12,0.098
444,YBR186W,chrII,600553,602360,183,50,48,1808,0.101216814159,0.1,0.096
445,YBR187W,chrII,602634,603476,87,42,41,843,0.103202846975,0.084,0.082
446,YBR188C,chrII,603685,604107,28,52,55,423,0.0661938534279,0.104,0.11
447,YBR189W,chrII,604508,605508,93,48,58,1001,0.0929070929071,0.096,0.116
448,YBR190W,chrII,605966,606277,21,56,50,312,0.0673076923077,0.112,0.1
449,YBR191W,chrII,606270,607140,81,43,55,871,0.0929965556831,0.086,0.11
450,YBR191W-A,chrII,607149,607223,12,45,54,75,0.16,0.09,0.108
451,YBR192W,chrII,607652,608785,111,57,59,1134,0.0978835978836,0.114,0.118
452,YBR193C,chrII,609082,609753,55,60,52,672,0.0818452380952,0.12,0.104
453,YBR194W,chrII,610038,610409,36,40,52,372,0.0967741935484,0.08,0.104
454,YBR195C,chrII,610614,611882,108,54,63,1269,0.0851063829787,0.108,0.126
455,YBR196C,chrII,612236,613900,127,60,49,1665,0.0762762762763,0.12,0.098
456,YBR196C-A,chrII,614024,614173,16,52,36,150,0.106666666667,0.104,0.072
457,YBR196C-B,chrII,614526,614630,9,39,43,105,0.0857142857143,0.078,0.086
458,YBR197C,chrII,615203,615856,39,43,30,654,0.0596330275229,0.086,0.06
459,YBR198C,chrII,616127,618523,203,24,42,2397,0.0846891948269,0.048,0.084
460,YBR199W,chrII,618909,620303,141,35,54,1395,0.101075268817,0.07,0.108
461,YBR200W,chrII,620872,622527,143,58,64,1656,0.0863526570048,0.116,0.128
462,YBR200W-A,chrII,622983,623147,9,64,52,165,0.0545454545455,0.128,0.104
463,YBR201W,chrII,623576,624211,56,51,52,636,0.0880503144654,0.102,0.104
464,YBR201C-A,chrII,624493,624696,17,53,44,204,0.0833333333333,0.106,0.088
465,YBR202W,chrII,625772,628309,206,41,44,2538,0.0811662726556,0.082,0.088
466,YBR203W,chrII,629168,631942,273,55,62,2775,0.0983783783784,0.11,0.124
467,YBR204C,chrII,632254,633381,107,57,45,1128,0.0948581560284,0.114,0.09
468,YBR205W,chrII,633622,634836,110,47,51,1215,0.0905349794239,0.094,0.102
469,YBR206W,chrII,634601,634924,28,54,47,324,0.0864197530864,0.108,0.094
470,YBR207W,chrII,635146,636543,127,46,54,1398,0.0908440629471,0.092,0.108
471,YBR208C,chrII,636703,642210,506,52,49,5508,0.0918663761801,0.104,0.098
472,YBR209W,chrII,642583,642900,25,50,41,318,0.0786163522013,0.1,0.082
473,YBR210W,chrII,645550,645978,40,51,67,429,0.0932400932401,0.102,0.134
474,YBR211C,chrII,646158,647132,101,68,51,975,0.10358974359,0.136,0.102
475,YBR212W,chrII,647886,649904,168,52,56,2019,0.0832095096582,0.104,0.112
476,YBR213W,chrII,650368,651192,57,57,32,825,0.0690909090909,0.114,0.064
477,YBR214W,chrII,651415,652998,114,35,53,1584,0.0719696969697,0.07,0.106
478,YBR215W,chrII,653356,655317,183,47,54,1962,0.0932721712538,0.094,0.108
479,YBR216C,chrII,655576,657600,210,49,48,2025,0.103703703704,0.098,0.096
480,YBR217W,chrII,657832,658392,55,52,46,561,0.0980392156863,0.104,0.092
481,YBR218C,chrII,658707,662249,295,54,44,3543,0.0832627716624,0.108,0.088
482,YBR219C,chrII,662499,663303,74,41,39,805,0.0919254658385,0.082,0.078
483,YBR220C,chrII,662995,664677,135,50,45,1683,0.0802139037433,0.1,0.09
484,YBR221C,chrII,665153,666253,95,43,48,1101,0.086285195277,0.086,0.096
485,YBR221W-A,chrII,666538,666642,8,50,41,105,0.0761904761905,0.1,0.082
486,YBR222C,chrII,666720,668351,112,51,40,1632,0.0686274509804,0.102,0.08
487,YBR223C,chrII,668663,670297,126,41,56,1635,0.0770642201835,0.082,0.112
488,YBR223W-A,chrII,668721,668840,4,36,38,120,0.0333333333333,0.072,0.076
489,YBR224W,chrII,670125,670640,49,45,50,516,0.0949612403101,0.09,0.1
490,YBR225W,chrII,670627,673329,262,48,55,2703,0.0969293377728,0.096,0.11
491,YBR226C,chrII,673155,673565,45,53,48,411,0.109489051095,0.106,0.096
492,YBR227C,chrII,673572,675134,148,58,43,1563,0.0946896992962,0.116,0.086
493,YBR228W,chrII,675313,676227,95,50,60,915,0.103825136612,0.1,0.12
494,YBR229C,chrII,676357,679221,270,57,45,2865,0.0942408376963,0.114,0.09
495,YBR230C,chrII,679549,680050,42,53,25,502,0.0836653386454,0.106,0.05
496,YBR230W-A,chrII,680362,680562,12,29,35,201,0.0597014925373,0.058,0.07
497,YBR231C,chrII,682179,683090,65,41,39,912,0.0712719298246,0.082,0.078
498,YBR232C,chrII,683373,683732,22,41,43,360,0.0611111111111,0.082,0.086
499,YBR233W,chrII,683428,684669,102,40,47,1242,0.0821256038647,0.08,0.094
500,YBR233W-A,chrII,684977,685261,22,51,54,285,0.0771929824561,0.102,0.108
501,YBR234C,chrII,685438,686592,105,47,48,1155,0.0909090909091,0.094,0.096
502,YBR235W,chrII,686901,690263,289,53,58,3363,0.0859351769254,0.106,0.116
503,YBR236C,chrII,690383,691693,139,53,42,1311,0.106025934401,0.106,0.084
504,YBR237W,chrII,691969,694518,233,41,62,2550,0.0913725490196,0.082,0.124
505,YBR238C,chrII,695107,697302,210,61,41,2196,0.0956284153005,0.122,0.082
506,YBR239C,chrII,698354,699943,123,38,50,1590,0.077358490566,0.076,0.1
507,YBR240C,chrII,700490,701842,111,50,54,1353,0.0820399113082,0.1,0.108
508,YBR241C,chrII,702589,704055,79,39,47,1467,0.0538513974097,0.078,0.094
509,YBR242W,chrII,704670,705386,60,55,51,717,0.0836820083682,0.11,0.102
510,YBR243C,chrII,705447,706793,113,41,64,1347,0.0838901262064,0.082,0.128
511,YBR244W,chrII,707528,708016,54,62,46,489,0.110429447853,0.124,0.092
512,YBR245C,chrII,708150,711539,321,66,50,3390,0.0946902654867,0.132,0.1
513,YBR246W,chrII,711591,712754,122,49,52,1164,0.104810996564,0.098,0.104
514,YBR247C,chrII,713004,714455,138,59,53,1452,0.095041322314,0.118,0.106
515,YBR248C,chrII,714807,716465,151,52,55,1659,0.0910186859554,0.104,0.11
516,YBR249C,chrII,716882,717994,99,53,54,1113,0.088948787062,0.106,0.108
517,YBR250W,chrII,719033,720604,167,45,54,1572,0.106234096692,0.09,0.108
518,YBR251W,chrII,721390,722313,95,44,48,924,0.102813852814,0.088,0.096
519,YBR252W,chrII,722611,723054,30,55,51,444,0.0675675675676,0.11,0.102
520,YBR253W,chrII,723270,723635,36,43,50,366,0.0983606557377,0.086,0.1
521,YBR254C,chrII,723736,724263,57,50,50,528,0.107954545455,0.1,0.1
522,YBR255W,chrII,724456,726540,204,59,54,2085,0.0978417266187,0.118,0.108
523,YBR255C-A,chrII,726618,727074,46,62,61,457,0.100656455142,0.124,0.122
524,YBR256C,chrII,727386,728102,73,56,50,717,0.101813110181,0.112,0.1
525,YBR257W,chrII,728885,729724,94,51,55,840,0.111904761905,0.102,0.11
526,YBR258C,chrII,729734,730162,47,57,52,429,0.109557109557,0.114,0.104
527,YBR259W,chrII,730387,732453,218,58,48,2067,0.105466860184,0.116,0.096
528,YBR260C,chrII,732639,734639,186,60,43,2001,0.0929535232384,0.12,0.086
529,YBR261C,chrII,734832,735530,41,53,50,699,0.0586552217454,0.106,0.1
530,YBR262C,chrII,735720,736040,22,47,41,321,0.0685358255452,0.094,0.082
531,YBR263W,chrII,736264,737736,122,36,50,1473,0.0828241683639,0.072,0.1
532,YBR264C,chrII,737770,738369,52,49,35,600,0.0866666666667,0.098,0.07
533,YBR265W,chrII,738582,739544,70,37,53,963,0.0726895119418,0.074,0.106
534,YBR267W,chrII,739841,741022,95,49,45,1182,0.080372250423,0.098,0.09
535,YBR266C,chrII,739936,740388,39,47,38,453,0.0860927152318,0.094,0.076
536,YBR268W,chrII,741299,741616,20,45,58,318,0.062893081761,0.09,0.116
537,YBR269C,chrII,742160,742576,26,59,49,417,0.0623501199041,0.118,0.098
538,YBR270C,chrII,742761,744398,141,42,43,1638,0.0860805860806,0.084,0.086
539,YBR271W,chrII,744852,746111,122,41,48,1260,0.0968253968254,0.082,0.096
540,YBR272C,chrII,746361,747803,152,52,58,1443,0.105336105336,0.104,0.116
541,YBR273C,chrII,748061,749371,116,52,53,1311,0.0884820747521,0.104,0.106
542,YBR274W,chrII,749594,751177,167,47,50,1584,0.105429292929,0.094,0.1
543,YBR275C,chrII,751356,757106,604,69,62,5751,0.105025213006,0.138,0.124
544,YBR276C,chrII,757620,760043,233,62,44,2424,0.0961221122112,0.124,0.088
545,YBR277C,chrII,760215,760616,34,44,50,402,0.0845771144279,0.088,0.1
546,YBR278W,chrII,760294,760899,52,41,56,606,0.0858085808581,0.082,0.112
547,YBR279W,chrII,761257,762594,113,58,58,1338,0.0844544095665,0.116,0.116
548,YBR280C,chrII,762784,764697,182,53,57,1914,0.0950888192268,0.106,0.114
549,YBR281C,chrII,764970,767606,256,58,54,2637,0.0970800151688,0.116,0.108
550,YBR282W,chrII,768240,768680,39,57,44,441,0.0884353741497,0.114,0.088
551,YBR283C,chrII,768943,770415,131,46,38,1473,0.0889341479973,0.092,0.076
552,YBR284W,chrII,771239,773632,239,43,57,2394,0.0998329156224,0.086,0.114
553,YBR285W,chrII,773922,774356,46,53,50,435,0.105747126437,0.106,0.1
554,YBR286W,chrII,774700,776313,137,53,50,1614,0.0848822800496,0.106,0.1
555,YBR287W,chrII,776571,777854,92,50,58,1284,0.0716510903427,0.1,0.116
556,YBR288C,chrII,778012,779463,150,37,42,1452,0.103305785124,0.074,0.084
557,YBR289W,chrII,779667,782384,215,45,42,2718,0.079102281089,0.09,0.084
558,YBR290W,chrII,782591,783556,71,48,49,966,0.0734989648033,0.096,0.098
559,YBR291C,chrII,783673,784572,72,43,54,900,0.08,0.086,0.108
560,YBR292C,chrII,784702,785073,43,38,46,372,0.115591397849,0.076,0.092
561,YBR293W,chrII,787006,788430,133,52,51,1425,0.0933333333333,0.104,0.102
562,YBR294W,chrII,789235,791814,228,56,59,2580,0.0883720930233,0.112,0.118
563,YBR295W,chrII,792849,796499,300,61,50,3651,0.0821692686935,0.122,0.1
564,YBR296C,chrII,796798,798522,137,50,55,1725,0.0794202898551,0.1,0.11
565,YBR296C-A,chrII,800123,800242,10,51,49,120,0.0833333333333,0.102,0.098
566,YBR297W,chrII,800523,801929,130,49,55,1407,0.092395167022,0.098,0.11
567,YBR298C,chrII,802631,804475,151,58,51,1845,0.0818428184282,0.116,0.102
568,YBR298C-A,chrII,805035,805256,18,49,51,222,0.0810810810811,0.098,0.102
569,YBR299W,chrII,805351,807105,170,48,55,1755,0.0968660968661,0.096,0.11
570,YBR300C,chrII,808600,809097,36,44,41,498,0.0722891566265,0.088,0.082
571,YBR301W,chrII,809057,809419,19,41,54,363,0.0523415977961,0.082,0.108
572,YBR302C,chrII,810340,811479,117,55,40,1140,0.102631578947,0.11,0.08
573,YCL076W,chrIII,1392,2135,67,56,43,744,0.0900537634409,0.112,0.086
574,YCL073C,chrIII,6479,8326,161,42,47,1848,0.0871212121212,0.084,0.094
575,YCL069W,chrIII,9706,11082,121,56,61,1377,0.0878721859114,0.112,0.122
576,YCL068C,chrIII,11503,12285,69,63,58,783,0.088122605364,0.126,0.116
577,YCL067C,chrIII,12386,13018,63,52,61,633,0.0995260663507,0.104,0.122
578,YCL066W,chrIII,13282,13809,53,55,58,528,0.100378787879,0.11,0.116
579,YCL065W,chrIII,13751,14119,40,52,61,369,0.108401084011,0.104,0.122
580,YCL064C,chrIII,15798,16880,100,51,45,1083,0.0923361034164,0.102,0.09
581,YCL063W,chrIII,17290,18561,103,46,52,1272,0.0809748427673,0.092,0.104
582,YCL061C,chrIII,18816,22106,309,53,55,3291,0.0938924339107,0.106,0.11
583,YCL059C,chrIII,22429,23379,88,50,43,951,0.0925341745531,0.1,0.086
584,YCL058C,chrIII,23523,23981,35,52,36,459,0.0762527233115,0.104,0.072
585,YCL058W-A,chrIII,23584,23925,21,54,41,342,0.0614035087719,0.108,0.082
586,YCL057C-A,chrIII,24032,24325,16,42,40,294,0.0544217687075,0.084,0.08
587,YCL057W,chrIII,24768,26906,186,38,39,2139,0.0869565217391,0.076,0.078
588,YCL056C,chrIII,26925,27359,35,43,43,435,0.0804597701149,0.086,0.086
589,YCL055W,chrIII,27929,28936,95,45,51,1008,0.094246031746,0.09,0.102
590,YCL054W-A,chrIII,30910,30996,6,59,58,87,0.0689655172414,0.118,0.116
591,YCL054W,chrIII,31449,33974,253,56,54,2526,0.100158353127,0.112,0.108
592,YCL052C,chrIII,34143,35393,109,46,50,1251,0.0871302957634,0.092,0.1
593,YCL051W,chrIII,35865,37616,142,48,62,1752,0.0810502283105,0.096,0.124
594,YCL050C,chrIII,37836,38801,95,57,46,966,0.0983436853002,0.114,0.092
595,YCL049C,chrIII,39786,40724,68,54,39,939,0.0724174653887,0.108,0.078
596,YCL048W-A,chrIII,41488,41727,16,40,51,240,0.0666666666667,0.08,0.102
597,YCL048W,chrIII,42165,43556,145,47,54,1392,0.104166666667,0.094,0.108
598,YCL047C,chrIII,43661,44437,76,42,50,777,0.0978120978121,0.084,0.1
599,YCL045C,chrIII,44623,46905,222,49,46,2283,0.0972404730618,0.098,0.092
600,YCL046W,chrIII,46640,46963,33,44,45,324,0.101851851852,0.088,0.09
601,YCL044C,chrIII,47111,48364,99,56,52,1254,0.0789473684211,0.112,0.104
602,YCL043C,chrIII,48653,50221,108,55,46,1569,0.0688336520076,0.11,0.092
603,YCL041C,chrIII,50133,50627,44,37,21,495,0.0888888888889,0.074,0.042
604,YCL042W,chrIII,50584,50943,16,46,26,360,0.0444444444444,0.092,0.052
605,YCL040W,chrIII,50838,52340,100,33,58,1503,0.0665335994677,0.066,0.116
606,YCL039W,chrIII,52645,54882,182,54,38,2238,0.0813226094727,0.108,0.076
607,YCL038C,chrIII,54941,56527,136,49,56,1587,0.0856962822936,0.098,0.112
608,YCL037C,chrIII,57374,58678,98,58,44,1305,0.0750957854406,0.116,0.088
609,YCL036W,chrIII,59026,60726,122,38,52,1701,0.071722516167,0.076,0.104
610,YCL035C,chrIII,60841,61173,27,47,53,333,0.0810810810811,0.094,0.106
611,YCL034W,chrIII,61658,62722,80,54,41,1065,0.075117370892,0.108,0.082
612,YCL033C,chrIII,62776,63282,33,49,36,507,0.0650887573964,0.098,0.072
613,YCL032W,chrIII,63441,64481,86,29,46,1041,0.0826128722382,0.058,0.092
614,YCL031C,chrIII,64675,65568,82,48,58,894,0.0917225950783,0.096,0.116
615,YCL030C,chrIII,65934,68333,206,55,50,2400,0.0858333333333,0.11,0.1
616,YCL029C,chrIII,68599,69921,105,51,44,1323,0.0793650793651,0.102,0.088
617,YCL028W,chrIII,70150,71367,88,47,46,1218,0.072249589491,0.094,0.092
618,YCL027W,chrIII,71803,73341,138,45,35,1539,0.0896686159844,0.09,0.07
619,YCL026C-B,chrIII,73405,73986,40,49,47,582,0.0687285223368,0.098,0.094
